"";"source";"target";"value"
"12316";"6278041585112812";"9344752968814";3
"12317";"6278041834723013";"9344457502436";3
"12318";"6278041316305818";"9344695082189";3
"12319";"6278041838685416";"9344668332112";3
"12320";"6278042118559818";"9344667680764";3
"12321";"6278041213726611";"9355039542337";3
"12322";"6278042113097814";"9344666698043";3
"12323";"6278041339117711";"9344664213842";3
"12324";"6278041827316619";"9344412730584";3
"12325";"6278042138601913";"9344724642957";3
"12326";"6278042112000314";"9344776858764";3
"12327";"6278041691164418";"9344603831199";3
"12328";"6278042041982517";"9344490046881";3
"12329";"6278041281983318";"9344416643484";3
"12330";"6278041805196918";"9344754579995";3
"12331";"6278041468860412";"9344661595583";3
"12332";"6278041826464915";"9344662633017";3
"12333";"6278041368276511";"9344467439159";3
"12334";"6278041168677116";"9344751653476";3
"12335";"6278041339095628";"9344459433950";3
"12336";"6278041039731316";"9344413571353";3
"12337";"6278042183550114";"9355050181409";3
"12338";"6278041274294210";"9361040191068";3
"12339";"6278041634481119";"9353104470103";3
"12340";"6278041557577513";"9344471086677";3
"12341";"6278041056514512";"9344464735964";3
"12342";"6278041674549312";"9344456583849";3
"12343";"6278041137630816";"9344480442532";3
"12344";"6278041615253917";"9344758977360";3
"12345";"6278041374747711";"9344484021603";3
"12346";"6278041975833514";"9361053459247";3
"12347";"6278041377381419";"9344510301846";3
"12348";"6278041160046716";"9344428590509";3
"12349";"6278042128847310";"9344411322780";3
"12350";"6278041275514913";"9344661345690";3
"12351";"6278041112608928";"9344452737291";3
"12352";"6278041739570329";"9344640375267";3
"12353";"6278041809686419";"9344481533031";3
"12354";"6278042025158720";"9344612320868";3
"12355";"6278041000136925";"9344660956255";3
"12356";"6278041726310317";"9344462308504";3
"12357";"6278041283394027";"9344470813823";3
"12358";"6278041272842614";"9344603352342";3
"12359";"6278041348375011";"9344651265656";3
"12360";"6278041269012619";"9344482499657";3
"12361";"6278042124225214";"9344428886732";3
"12362";"6278041226307813";"9344508886737";3
"12363";"6278041279653428";"9353063289402";3
"12364";"6278042026351514";"9344765518648";3
"12365";"6278041228850414";"9344513244621";3
"12366";"6278041230267110";"9344418551428";3
"12367";"6278041586229219";"9344481809082";3
"12368";"6278041037937519";"9344663352658";3
"12369";"6278041827033412";"9344507782054";3
"12370";"6278042001326416";"9355032763807";3
"12371";"6278041566789117";"9344457941860";3
"12372";"6278041232873212";"9344478603525";3
"12373";"6278041568952713";"9361059110012";3
"12374";"6278041835826211";"9344705244606";3
"12375";"6278041970908212";"9344752194633";3
"12376";"6278042070039619";"9353108961317";3
"12377";"6278041038270217";"9344644813826";3
"12378";"6278041231526928";"9344436989463";3
"12379";"6278041332444914";"9344498154595";3
"12380";"6278041612502415";"9344635915072";3
"12381";"6278041322976115";"9344496163506";3
"12382";"6278041297107415";"9344623249776";3
"12383";"6278041237920315";"9344431784445";3
"12384";"6278041968051025";"9344533572995";3
"12385";"6278041734242916";"9344660800411";3
"12386";"6278041725733212";"9344413323969";3
"12387";"6278041957771815";"9355060228859";3
"12388";"6278041469090910";"9361030920654";3
"12389";"6278041260794314";"9344411842097";3
"12390";"6278041081404317";"9344502050431";3
"12391";"6278041603448412";"9344640562100";3
"12392";"6278041654385414";"9344733738498";3
"12393";"6278041581447311";"9344515662737";3
"12394";"6278041606437628";"9344668091699";3
"12395";"6278042142029713";"9344767378783";3
"12396";"6278041961673312";"9344682162696";3
"12397";"6278041835722519";"9344417506375";3
"12398";"6278041774105213";"9344683698972";3
"12399";"6278041723834418";"9344426998116";3
"12400";"6278041970323917";"9344503185590";3
"12401";"6278041086536311";"9344491488901";3
"12402";"6278041834367712";"9344756000336";3
"12403";"6278042068730211";"9344702655924";3
"12404";"6278041800173516";"9344604019558";3
"12405";"6278041964408211";"9361040839243";3
"12406";"6278041726960012";"9344416956232";3
"12407";"6278041387763614";"9344414823314";3
"12408";"6278041230867315";"9344507349622";3
"12409";"6278041841000819";"9344472067897";3
"12410";"6278041940663319";"9344711898671";3
"12411";"6278041688233713";"9344427134285";3
"12412";"6278041822272510";"9344508847233";3
"12413";"6278041459552614";"9344466336763";3
"12414";"6278041469443812";"9344525861632";3
"12415";"6278041296876713";"9353107087292";3
"12416";"6278041572984413";"9353214552386";3
"12417";"6278041337369215";"9344413346937";3
"12418";"6278041118757315";"9344422848293";3
"12419";"6278041355849114";"9344695903132";3
"12420";"6278041234166813";"9344797331789";3
"12421";"6278042018993315";"9344615009876";3
"12422";"6278041283473128";"9344486857675";3
"12423";"6278041700332717";"9344434387315";3
"12424";"6278042066105416";"9344616798847";3
"12425";"6278041057177517";"9344704210206";3
"12426";"6278041519280313";"9361058836760";3
"12427";"6278041826411213";"9344428262109";3
"12428";"6278041671296719";"9353052866263";3
"12429";"6278041312988625";"9344662458832";3
"12430";"6278042066403712";"9344662074582";3
"12431";"6278041634477117";"9344680679387";3
"12432";"6278042002555716";"9344707636638";3
"12433";"6278041572403919";"9344520551767";3
"12434";"6278041690639519";"9344431307941";3
"12435";"6278042066793211";"9344762986709";3
"12436";"6278041176185417";"9344464388504";3
"12437";"6278042018593719";"9344668772291";3
"12438";"6278041901363321";"9344660537638";3
"12439";"6278041031491323";"9344472951745";3
"12440";"6278042100166317";"9344768685286";3
"12441";"6278041677874113";"9344488256889";3
"12442";"6278041396602811";"9344504164051";3
"12443";"6278041675640110";"9344431560957";3
"12444";"6278041979923717";"9344637683054";3
"12445";"6278041012509010";"9344499923213";3
"12446";"6278041822528010";"9353109680958";3
"12447";"6278041301852519";"9344408351021";3
"12448";"6278041400088916";"9344486141798";3
"12449";"6278041539842522";"9353211543820";3
"12450";"6278041671144216";"9344481833025";3
"12451";"6278041538108214";"9344401662872";3
"12452";"6278041678384815";"9344423614804";3
"12453";"6278041700879014";"9344478538520";3
"12454";"6278041639414818";"9355053561987";3
"12455";"6278041168774418";"9344616365520";3
"12456";"6278041606695118";"9355031746184";3
"12457";"6278041731161317";"9344420662105";3
"12458";"6278041030995217";"9344461741548";3
"12459";"6278041240477022";"9353139333848";3
"12460";"6278041338440916";"9344467295724";3
"12461";"6278041351726415";"9344477088385";3
"12462";"6278041378971218";"9344609195141";3
"12463";"6278041687774915";"9344426541275";3
"12464";"6278042129626911";"9355039718213";3
"12465";"6278041632646416";"9344615183408";3
"12466";"6278041019747019";"9344517358348";3
"12467";"6278042126673916";"9344522579585";3
"12468";"6278041267474423";"9344407997008";3
"12469";"6278041349311015";"9344475494683";3
"12470";"6278041555057310";"9353106545991";3
"12471";"6278041561773512";"9355030722974";3
"12472";"6278041311063313";"9344459156545";3
"12473";"6278041027814025";"9355036858530";3
"12474";"6278041396549913";"9344665062210";3
"12475";"6278041978404313";"9355035464350";3
"12476";"6278041159198817";"9344417751669";3
"12477";"6278042064964616";"9353108704723";3
"12478";"6278041283557524";"9344476189359";3
"12479";"6278041700710813";"9344650259830";3
"12480";"6278041747517312";"9344520775101";3
"12481";"6278041686375011";"9344515672545";3
"12482";"6278041829688510";"9344416672767";3
"12483";"6278041081598316";"9344452340781";3
"12484";"6278041240629028";"9344403083392";3
"12485";"6278041452692524";"9344471176262";3
"12486";"6278041462643616";"9361052019527";3
"12487";"6278042153888718";"9344714991959";3
"12488";"6278042110654211";"9355058040784";3
"12489";"6278042057255519";"9344427224719";3
"12490";"6278041528325513";"9344429320686";3
"12491";"6278041277730525";"9344415105686";3
"12492";"6278041024280220";"9344415403140";3
"12493";"6278041686105228";"9344488584463";3
"12494";"6278041754127617";"9355031988416";3
"12495";"6278041957374313";"9344471431194";3
"12496";"6278041094292527";"9344489440409";3
"12497";"6278041035971726";"9344409664465";3
"12498";"6278041750200715";"9344726030387";3
"12499";"6278041454342128";"9355040657105";3
"12500";"6278041148412311";"9344664197098";3
"12501";"6278041151790413";"9344471511841";3
"12502";"6278041091248720";"9344606742690";3
"12503";"6278041720242011";"9344405583388";3
"12504";"6278041940851211";"9353101609889";3
"12505";"6278041266033618";"9344466503776";3
"12506";"6278041532506413";"9361059001242";3
"12507";"6278041573934813";"9344754764384";3
"12508";"6278041563993613";"9344459200125";3
"12509";"6278041613061114";"9355036606230";3
"12510";"6278041331057626";"9344622605603";3
"12511";"6278041694101011";"9344635272632";3
"12512";"6278041616401614";"9344696006047";3
"12513";"6278041468038118";"9344428844701";3
"12514";"6278042116891510";"9344524459014";3
"12515";"6278041311222125";"9344415458492";3
"12516";"6278041839104110";"9344500521452";3
"12517";"6278041731337511";"9355068260080";3
"12518";"6278041266647011";"9353099352149";3
"12519";"6278041531850713";"9344671068541";3
"12520";"6278041838888515";"9344600649407";3
"12521";"6278041455105318";"9344414907236";3
"12522";"6278041031295211";"9355037970705";3
"12523";"6278041654354618";"9344659058076";3
"12524";"6278041139661512";"9344406348191";3
"12525";"6278041148642214";"9344413163411";3
"12526";"6278041287564518";"9344506375417";3
"12527";"6278041975296217";"9353191026290";3
"12528";"6278041711633814";"9344499141426";3
"12529";"6278041790895110";"9353108746266";3
"12530";"6278041316062716";"9344465471717";3
"12531";"6278041509335812";"9344516765017";3
"12532";"6278042009430111";"9344507038939";3
"12533";"6278041248354512";"9344643200481";3
"12534";"6278041148001718";"9344408386979";3
"12535";"6278041045194517";"9344414720859";3
"12536";"6278042195089812";"9344655781510";3
"12537";"6278041833843119";"9344669327155";3
"12538";"6278041585405612";"9344512103738";3
"12539";"6278041057656924";"9344606268107";3
"12540";"6278041660878519";"9344519955309";3
"12541";"6278041691551416";"9344739801691";3
"12542";"6278041256560323";"9344676410642";3
"12543";"6278042078641218";"9361059929188";3
"12544";"6278041164374817";"9344483223022";3
"12545";"6278042103177618";"9355036135631";3
"12546";"6278041053476525";"9344666839910";3
"12547";"6278041319210627";"9353136608543";3
"12548";"6278041965293919";"9361059176841";3
"12549";"6278041157722410";"9344421837892";3
"12550";"6278042070135110";"9344732665368";3
"12551";"6278041265155818";"9344694825435";3
"12552";"6278042014770519";"9344424709394";3
"12553";"6278041677196517";"9353218278213";3
"12554";"6278041212403113";"9344430859069";3
"12555";"6278041585813526";"9344422547028";3
"12556";"6278041388395119";"9344428963440";3
"12557";"6278041025924214";"9344526849318";3
"12558";"6278041827799111";"9344521258139";3
"12559";"6278041531243612";"9344657353036";3
"12560";"6278041336400722";"9344665102077";3
"12561";"6278041579744117";"9344437158585";3
"12562";"6278041726191618";"9344486195012";3
"12563";"6278041331097127";"9344607279782";3
"12564";"6278041215650819";"9344490376087";3
"12565";"6278041048191312";"9344474282397";3
"12566";"6278041344484619";"9344663151251";3
"12567";"6278041051600829";"9344463339095";3
"12568";"6278041823148818";"9344470038653";3
"12569";"6278041626193318";"9344499385400";3
"12570";"6278041825514017";"9353104274664";3
"12571";"6278042117535314";"9353130807379";3
"12572";"6278041493145722";"9344412514092";3
"12573";"6278041168852610";"9344495939881";3
"12574";"6278041817508217";"9344412466575";3
"12575";"6278042057503215";"9361034978019";3
"12576";"6278041676146810";"9344744992711";3
"12577";"6278041520942612";"9344434106220";3
"12578";"6278041493611814";"9344474705148";3
"12579";"6278041567778010";"9344497466880";3
"12580";"6278042011960212";"9344515412387";3
"12581";"6278041297158418";"9344457895897";3
"12582";"6278041500459413";"9353130315874";3
"12583";"6278041628884211";"9344511377796";3
"12584";"6278041334631518";"9344468765349";3
"12585";"6278041039127226";"9344499974499";3
"12586";"6278042171574217";"9353067629396";3
"12587";"6278041353154418";"9344656356984";3
"12588";"6278041836084612";"9353100010006";3
"12589";"6278041552286714";"9344452383696";3
"12590";"6278042100888811";"9361059417050";3
"12591";"6278042170085116";"9355031503831";3
"12592";"6278042009494216";"9344516406187";3
"12593";"6278041360530816";"9344522782879";3
"12594";"6278041276032824";"9344486723185";3
"12595";"6278041752327110";"9344645815584";3
"12596";"6278041621426010";"9344656486001";3
"12597";"6278041561432614";"9344404758343";3
"12598";"6278041654339015";"9344610405895";3
"12599";"6278041214545515";"9344736068554";3
"12600";"6278041588827622";"9344434083262";3
"12601";"6278041809637610";"9344521501310";3
"12602";"6278041486779115";"9344462621702";3
"12603";"6278041731297616";"9344632181470";3
"12604";"6278041045027816";"9355040776769";3
"12605";"6278041550158113";"9344412954652";3
"12606";"6278041325784219";"9361034896689";3
"12607";"6278042096100916";"9344457951630";3
"12608";"6278041172813319";"9344664923161";3
"12609";"6278041149535219";"9344410740219";3
"12610";"6278041274077417";"9361045001713";3
"12611";"6278041150505010";"9353182347564";3
"12612";"6278041232057410";"9344654988460";3
"12613";"6278041387659523";"9344772141518";3
"12614";"6278041345239210";"9344507689230";3
"12615";"6278041592025619";"9344500132245";3
"12616";"6278041356886412";"9344511423677";3
"12617";"6278041579579919";"9344497136998";3
"12618";"6278041604111118";"9344411561790";3
"12619";"6278042068606718";"9344634740545";3
"12620";"6278041358652424";"9344478454837";3
"12621";"6278041007729011";"9344603006528";3
"12622";"6278041994482715";"9344462951892";3
"12623";"6278041210929226";"9344519969504";3
"12624";"6278041561124815";"9344665642269";3
"12625";"6278041041794211";"9361043936413";3
"12626";"6278041217587829";"9355033015493";3
"12627";"6278041654577614";"9344521538705";3
"12628";"6278041159757919";"9344418863941";3
"12629";"6278041985695614";"9344754611404";3
"12630";"6278041989453713";"9353144311053";3
"12631";"6278041562172318";"9344500374720";3
"12632";"6278041057888311";"9344505158820";3
"12633";"6278042073467825";"9344604415640";3
"12634";"6278041758752212";"9361059511147";3
"12635";"6278041833228618";"9344612176670";3
"12636";"6278041262243518";"9361036015033";3
"12637";"6278041000435814";"9344675727284";3
"12638";"6278041512100013";"9344668860493";3
"12639";"6278041727161917";"9344416679186";3
"12640";"6278041016596724";"9344501809672";3
"12641";"6278041931965418";"9344623182387";3
"12642";"6278041265012415";"9344711227068";3
"12643";"6278042140915111";"9355032069039";3
"12644";"6278041299427324";"9344536584971";3
"12645";"6278041951360516";"9344534947822";3
"12646";"6278042145683417";"9344481390863";3
"12647";"6278041249600814";"9344465611779";3
"12648";"6278041760186417";"9344465005882";3
"12649";"6278041677882710";"9344406067085";3
